"V1","V2","V3"
-0.0758639731655233,0.394967493119366,0.495919310022146
0.619915993144893,-0.0638017711136522,0.247796788928099
0.310913367061081,-0.0172337403775102,0.242174762184732
0.29845922484136,-0.059466565363978,0.0867211674340069
-0.0623171872520967,0.0894011291670104,0.377410472254269
-0.47339793527506,-0.0287144247536142,0.226947744609788
0.238650558315232,-0.156140280522146,0.255584891885519
0.318018727327715,0.0449337494847944,0.10377255664207
-0.112282196741865,0.0663176178138899,0.114329071366228
-0.138534254248402,0.0380706173598919,0.297855998156592
0.134668660010373,0.349231314562241,0.287436099140905
0.212778742448861,0.291877901191566,0.0385321901412681
0.027435447482016,0.0398984630069869,0.0177702897926793
0.0201404615506147,0.00964503235501987,0.321397746098228
-0.0895667476571951,0.393823704160224,0.464307599817403
0.364036046134861,-0.455972028875469,0.299046211177483
0.1246594529923,0.35451384028571,0.280450374004431
0.254159130758778,0.244143497463922,0.263013861957006
0.312991295737889,0.106185073750452,0.492547611938789
0.608128562943438,-0.115252720955573,0.253820911166258
0.317491204705324,0.0305827380605981,0.341394039336592
-0.284871448828105,0.320774791650416,0.300770608824678
0.109812575459175,0.361655329569184,0.119434338877909
-0.148619683828251,0.0209256278668836,0.129082963336259
-0.161357142407983,-0.0166161985153164,0.364654811681248
-0.442836990087587,0.117805573376931,0.226285415701568
0.235329680524758,-0.159623862601438,0.0875633842078969
-0.0648189109361776,0.0889173587004105,0.373349134810269
-0.468760588164699,0.019460404837217,0.0524938201997429
0.0164149209080572,0.063890698102945,0.43227247451432
-0.071162850304659,-0.53852811572731,0.307322485838085
0.0501116895366456,0.382927822249045,0.278579769423231
0.263582197578865,0.230382279097506,0.164388659526594
-0.113356141340846,-0.172697404190247,0.226565722725354
0.236741259267579,-0.158157717624629,0.250220486312173
0.314431508882232,0.00174241659384878,0.0904331805650145
-0.073386918782655,0.0867686176707697,0.264815301401541
0.309973293773116,0.121065701046911,0.0376378728542477
0.0276678080913505,0.038360297309897,0.138877966324799
-0.164010783263996,-0.0596440606218079,0.106349759618752
-0.119228575020983,0.060373931083958,0.142395240487531
-0.162109006524401,-0.0757620261056141,0.447547051473521
0.140508309126871,-0.544569474274831,0.2231176616624
0.218783120898947,-0.175344590879181,0.389992444892414
-0.455698141329694,-0.180323572936289,0.440309517434798
0.0390371925689031,-0.551930460029406,0.206562104751356
0.119654487988376,-0.230350288495793,0.0319042402552441
0.0278794053384168,0.028811651966648,0.167743745842017
-0.100416816829145,-0.18533794823511,0.361862973310053
-0.430169254200239,0.147425136008408,0.168807666748762
-0.0960309547196224,-0.189148566030266,0.315207061241381
-0.0269282816667399,0.395184477132639,0.420307277003303
-0.221188025095332,-0.47962831076023,0.42806583235506
-0.12635339689243,-0.522873208579025,0.195679640513845
0.0501956693363062,-0.240720508134837,0.190246942802332
0.0164919487891319,-0.238501845676514,0.447722712997347
0.142967220000049,-0.544157342427767,0.322157881455496
-0.0973032543112966,0.3929680468701,0.370539324358106
-0.462710370624914,0.0520924230615721,0.302651723264717
0.0931771974880164,0.368732799301704,0.451540805748664
0.196104461909977,-0.532458261496078,0.146865077549592
-0.157383985730531,-0.0963910519221085,0.0956300549441949
-0.0888934228812647,0.0808661495375917,0.443225471652113
0.0798704067848495,-0.551217069995489,0.251669742865488
0.315979089701447,0.0132679200819508,0.43852877151221
0.0142468337091534,-0.550887314541811,0.0945968112209812
-0.0858262890236463,0.0822486622141139,0.379051526193507
-0.473862907946378,-0.04841900558873,0.362249446334317
-0.43204183113626,0.143392940585926,0.471862409147434
0.45076827906355,-0.38523924074436,0.27382329350803
0.284238771443653,0.193934837943076,0.355871933861636
-0.396512703165589,0.206802274897638,0.194452549912967
0.0424810442180251,-0.24063531100604,0.0504365630913526
0.0189230957192802,0.0604896557471725,0.463651044294238
0.355958758038809,-0.461263479452722,0.141616250155494
-0.16266634460488,-0.0721768885571093,0.29528657940682
0.155570752788251,0.336881649253862,0.0551803024718538
0.0126845348007765,0.0681715621851822,0.420253516058438
-0.22180750280984,-0.479267702308682,0.158981842221692
-0.131243080058604,-0.150626329923747,0.391425668494776
-0.450558277746139,-0.197340250715897,0.133754103677347
-0.164028661945788,-0.03668251293801,0.109322642441839
-0.126852249661692,0.0527395920074411,0.25839841819834
0.317506412388162,0.0680310902873809,0.134475296013989
-0.164217564540124,-0.0398632195352202,0.0905841636704281
-0.0738387157814095,0.0866339171705419,0.259288068744354
0.316993689710116,0.0753713416465192,0.281391467899084
0.249147288121457,0.250925291719436,0.0645784272346646
-0.00423715632571222,0.0810409525963477,0.128183802007698
-0.160565105967442,-0.0128755376686266,0.358967637992464
-0.414965529343565,0.176883113905134,0.480704968213104
0.534424811276136,-0.281589619956481,0.0500704232836142
0.0193375128607983,0.0598751282890027,0.381611344753765
-0.472942138359399,-0.0793159475578162,0.473983177333139
0.472767256577943,-0.362298296719902,0.409317344194278
-0.334618678384169,-0.390640487338,0.154146165354177
-0.144018216525086,-0.129540280089251,0.324789730249904
-0.124069985366156,0.388827974670681,0.476677725557238
0.499021013401922,-0.331348882697529,0.476866325014271
0.500784061219248,-0.329109961142998,0.169989601708949
-0.0910034522975135,-0.193261066129405,0.131237055058591
-0.162895325806332,-0.0257457616830464,0.0827269665896893
-0.0506008758049649,0.0908117270394466,0.161084028310142
-0.124733302619183,-0.159427550195337,0.255062603275292
0.317930115694347,0.0406722272395221,0.461984235676937
0.335120023724249,-0.47405571687484,0.255479849176481
0.318005493893751,0.0440758986840739,0.128810630412772
-0.146907243743621,-0.123748141142111,0.023230443475768
0.0243565268751432,0.0160918070585864,0.20892812917009
0.134657574363446,-0.225384506483303,0.427000751136802
-0.139953852533069,-0.518011919040063,0.173615338862874
-0.0745972529874217,-0.205022047206951,0.0657211602665484
-0.00667871303261365,0.0823171550553019,0.187243432272226
-0.00151724367399644,-0.235292144703299,0.315710114198737
-0.031973299457776,0.395442543679202,0.195039466838352
0.0461647848288886,-0.240706864163714,0.344813924399205
-0.314475837159935,0.29809226751724,0.344706706237048
-0.313573896658994,0.298845644497051,0.277450311579742
0.268920115333048,0.221904987157391,0.214812203892507
0.171083249175045,-0.208802904031272,0.226360031403601
0.235706305265312,-0.159234758114711,0.153221629443578
-0.146107472932248,-0.125402511473282,0.28917697200086
0.20101883182356,0.302727740688641,0.455185152124614
0.245952606512252,-0.516424449397775,0.0713020410621539
-0.0196601590375449,0.0874172708405247,0.207523812656291
0.125769486203707,-0.228449879365301,0.105462875333615
-0.116870527942929,0.0624907858614954,0.214375185430981
0.168436226348852,-0.210240769623413,0.0663449876010418
-0.00804408484440174,0.0829825971311461,0.230048222932965
0.253497580989725,-0.13896165310243,0.47147852962371
0.44666691277281,-0.389253299832962,0.380986930802464
-0.473352778833808,-0.0717668723084957,0.466454914421774
0.389896832674088,-0.437686325535485,0.235339248785749
0.275886626807448,-0.106519312228781,0.301794033846818
0.100816852288876,0.365599730620891,0.242494840291329
0.299323025642467,-0.0571391498688665,0.0544031582539901
0.0138161787396254,0.0669543862454214,0.123863416491076
-0.155587859413688,0.00444564791283976,0.249257265357301
0.313171346448478,-0.00584663535116182,0.186433354043402
-0.00627973921513726,-0.234194884339391,0.467345685116015
0.400360111487541,-0.429667511242724,0.261993038933724
0.314387313790711,0.0977400474129543,0.158572335843928
-0.132444318746678,-0.14888313570039,0.138983014738187
-0.163976681830406,-0.0601223086950351,0.393770253867842
-0.440779046854102,-0.224870837998765,0.351231256267056
-0.364931820260062,0.248258800762669,0.0825138193322346
-0.049984557313039,0.0908468175337749,0.0322287693852559
0.0279246727610765,0.029333458738741,0.377352810814045
-0.47336671795914,-0.0280240690399548,0.310205016518012
0.0224717693850407,0.389166863534235,0.0847883833339438
-0.0566121270329511,0.0902640088693953,0.0311070261523128
0.0277401194855378,0.0275414739146409,0.0545146343065426
0.0136564646107453,0.0671301054021016,0.190858175861649
0.0202184657909187,-0.238985729495751,0.0846554572926834
-0.0562219782727432,0.0903108282520396,0.149326271028258
-0.153656944214509,-0.107711016527039,0.0961047675227746
-0.0902979028527586,0.0801959777622084,0.128585010650568
-0.160929243795803,-0.0145392747633537,0.0906159114092588
-0.0739337211889689,0.0866053157250681,0.238656854839064
0.287800262782654,-0.0843448102248981,0.385368521441706
-0.467918640960793,-0.124771776027164,0.0138935612048954
0.0164055461841382,0.00597331226155888,0.263655388494954
0.311997785288664,0.111488786977406,0.440159534453414
0.036943838918997,-0.551885635245847,0.186531685991213
-0.00570394966346477,-0.234333219564226,0.023979565827176
0.0248247866209822,0.0170811149897348,0.0693141233641654
-0.0148441883221553,0.0858284904670218,0.160746060195379
-0.125818441762873,-0.158030061153161,0.0774158056592569
-0.0356209913419833,0.0905275542105034,0.0661140860756859
-0.0075360689598338,0.0827389176430285,0.110652963863686
-0.130108579652973,0.0490594652394012,0.113190398085862
-0.13601984061538,0.0416005646769629,0.0657082669204101
-0.00665073319509634,0.0823031653230616,0.490781730157323
0.600256554879284,-0.141610471430846,0.163506863405928
-0.11652687152095,-0.169230344672206,0.253469748538919
0.317309142470021,0.0277410746599848,0.34072125738021
-0.278856425373695,0.324904007420767,0.0495845515979454
0.0198724778716581,0.0590558545487934,0.0594512791140005
0.00571878210478126,0.0744894791285674,0.0252198297530413
0.025536196199131,0.0187695630568351,0.464626959874295
0.367936992236178,-0.453347083034023,0.336856116424315
-0.243238711275601,0.346443065464277,0.0474289277335629
0.0220395229440852,0.0553762808023123,0.246298060403205
0.308168624300035,-0.0287549945878249,0.230775920324959
0.25680629637775,-0.134727277402429,0.187608265434392
0.000641491607061572,-0.235754626624402,0.495549609768204
0.618834746801518,-0.0695070785676877,0.0881753568537533
-0.0666413058594871,0.0885243251266166,0.406717604259029
-0.357127648189948,-0.365621919987859,0.0342233185656369
0.0280548146676927,0.0325955272142284,0.20022487337701
0.0791029375870243,-0.238852078926033,0.0705721628619358
-0.0178685708015242,0.0868648045132917,0.0966549311997369
-0.0919213350361012,0.0793916919440009,0.420675858389586
-0.216925643101654,-0.482079050001135,0.359956994187087
-0.420390500319658,0.166970207944625,0.133606041548774
-0.163982304095119,-0.0360319451585527,0.247500822413713
0.310405385398872,-0.0195226102210713,0.04155694891233
0.0262356115484682,0.0451534073646217,0.176942120306194
-0.0583108286467433,-0.214569967087409,0.484604402678087
0.563950888168432,-0.229795807012229,0.312357094837353
0.00140976941231333,0.392516970109515,0.332309124874882
-0.199418667612573,0.366899498333736,0.156244828249328
-0.138853541023514,-0.138817449272648,0.202844806364737
0.0958860905167655,-0.236180102682816,0.498038685764186
0.625093668420799,-0.0308378500434503,0.427541178185493
-0.133073517265415,-0.520522949723586,0.476774198003113
0.499924096632295,-0.330204790071541,0.406152546172962
-0.361780500179914,-0.360012621875483,0.391091057914309
-0.451815329312956,-0.193378814263159,0.133939064457081
-0.164082956470378,-0.0374963927812206,0.381075764773414
-0.473301702631545,-0.0728404995973814,0.493155794567429
0.610572111970938,-0.106075010496303,0.146802774514072
-0.157467896966848,-0.0961037083847683,0.199675553478301
0.0755899796058713,-0.239263142197998,0.406065761926584
-0.36248740120605,-0.359145920745051,0.038575834594667
0.0274226920308911,0.0399737591270967,0.181848404929042
-0.0323496011987578,-0.226216104779417,0.221296233590692
0.208811224606385,-0.183661077742678,0.0783570662606508
-0.0382113988439392,0.0907497638841346,0.291102635092102
0.187377516592561,0.314176519991326,0.485081089427695
0.567220811567467,-0.223242474230588,0.49474991671741
0.616316681266381,-0.0817976256451343,0.0882260182406753
-0.0667923199200489,0.0884902148091573,0.271065212204121
0.293997186714647,0.172031550073065,0.192151946015656
0.028166916258645,-0.239816794794041,0.338082025409676
-0.254719278132469,0.340018463373069,0.134646889870055
-0.164253447302144,-0.0406228249306276,0.234625471173786
0.273100641587964,-0.111113061424146,0.0859000411583111
-0.059886602137196,0.0898095526915954,0.18459473119583
-0.0169226887764852,-0.231350480817746,0.362702636281028
-0.434189515231638,0.138636053281547,0.243074552156031
0.300841210367947,-0.052898336423323,0.0319012333638966
0.0278789548299523,0.0288068297736688,0.392273114994168
-0.447219473533783,-0.207338975949694,0.209160817903467
0.136124773680467,-0.224843300432846,0.490509042399935
0.59893898689892,-0.14563994103332,0.141441977932118
-0.162780350191602,-0.0713757870079817,0.423941074754111
-0.178050096160816,-0.502105707601553,0.0411196154309437
0.0264490132573046,0.0443902016115153,0.443229375290684
0.0799251897543241,-0.551214086014429,0.235965365427546
0.278266952062465,-0.102436752163507,0.0545504817273468
0.0136049189797722,0.0671865329675399,0.166638992261142
-0.104828476347502,-0.181276951050562,0.418708284618333
-0.239365000912146,-0.468565169262741,0.138424920849502
-0.164142046545293,-0.0575842974591491,0.29351757070981
0.169369082155112,0.32765956491319,0.418366134865209
-0.243186485065912,-0.466108337887037,0.0355770119931549
0.0279950290735341,0.0348572693888189,0.351389371673577
-0.366080211193179,0.246917757543367,0.34941226860974
-0.351375846678228,0.263306153295836,0.231981190503575
0.262130898537666,-0.127550242933889,0.21846555522643
0.192730664815035,-0.195506169428641,0.281088393880054
0.250780964104564,0.248752047274223,0.464241613168269
0.363227721603015,-0.456510240446323,0.115233207121491
-0.140465622061592,0.0351891883480209,0.110906877205707
-0.130718273233964,0.0483388473664782,0.210107946651988
0.142078324339454,-0.222542784799556,0.166760402848013
-0.104350817197214,-0.181728286248336,0.432403775164858
-0.069406428213202,-0.538923662347696,0.0885972678661346
-0.0678995803144943,0.0882328875943831,0.246659364318475
0.30886945550227,-0.0259935796354772,0.214856683393009
0.171352034470278,-0.208654716618315,0.282131921499968
0.245077996027048,0.256190484333259,0.328081157756969
-0.157352524772588,0.38106969042579,0.489277031389065
0.592650735246101,-0.163700400516547,0.116080574225634
-0.142221314566246,0.0324266954355238,0.120405798079446
-0.150298889364645,0.0174317810222718,0.398418041993864
-0.416425272039052,-0.277952001336636,0.415835857507773
-0.270669118026633,-0.446991829134854,0.0567538532195613
0.0102638696031964,0.0705765688905433,0.481656008167192
0.542072471164572,-0.269268126523541,0.0736614498309791
-0.0256271193870284,0.088947518363004,0.0718134713824838
-0.0209311993260063,0.0877825079909016,0.462614967604168
0.343060076193168,-0.469323927547069,0.253517801291309
0.317335557270424,0.0281295995537101,0.0774255085270852
-0.035647533606077,0.0905302101284341,0.174151026061736
-0.0720519361007617,-0.20664339373792,0.329910512897186
-0.175674518026735,0.375517239661525,0.15588618721813
-0.139777552388332,-0.137244499498342,0.175786704639904
-0.0640949309157752,-0.211396993097914,0.0739228534512222
-0.0263039437619217,0.0890922804786113,0.329438804532401
-0.17096560056869,0.377033623119095,0.0925349822500721
-0.079675610555093,0.0846965593453229,0.477189068449661
0.50377783549339,-0.325257090653884,0.448924246011302
0.159759497434228,-0.541040688560589,0.471848527202383
0.450620587587428,-0.385385148277277,0.36184537562076
-0.430083092904013,0.147608197399138,0.185178532963619
-0.0135692691795322,-0.232306246819498,0.390508770127781
-0.453920006592927,-0.186468213883792,0.00557475432287902
0.00693679515447069,0.000978316450534983,0.470154356095009
0.432250159734692,-0.402765762445456,0.496874613105319
0.622465788089686,-0.0489952101427877,0.17870287259575
-0.0492468046221064,-0.21909823247071,0.373817531741224
-0.469545537129476,0.0139583778702506,0.396454511908814
-0.427512019579377,-0.255804902211372,0.352929503191262
-0.377006436892527,0.233585541390552,0.237912519369274
0.285279614050333,-0.0894338687467489,0.247327263001353
0.310099665190029,-0.0208617763339616,0.154026224394329
-0.144295689913569,-0.129005100290201,0.347506123129278
-0.33651754654973,0.27830430771234,0.411396652809344
-0.315350647929208,-0.409656494924398,0.217358820373192
0.186270314739009,-0.199773514996195,0.257366326404735
0.317889281181956,0.059534489535442,0.331505483831279
-0.19150372334538,0.369955336311705,0.0715832932619378
-0.0203575691349681,0.0876203797495413,0.172243696870282
-0.0809744520127209,-0.200730650153188,0.202881791163236
0.0961231083843515,-0.236133918296401,0.0426555029116571
0.0256394202506829,0.0470727799973962,0.466285964124836
0.387894280129167,-0.439178820022911,0.419192033354193
-0.233920612214796,-0.471985323133498,0.439716648077592
0.0307676770091964,-0.551706974321926,0.467856233823113
0.406283632859938,-0.424958801591139,0.0362303167348728
0.0279224451726523,0.0359606522000113,0.189379720250145
0.0112386683458207,-0.237716054243334,0.26893246138934
0.300409359463885,0.154805542046612,0.0525250693317503
0.0163744793989447,0.0639416115486415,0.400843852781691
-0.401143729202871,-0.304651855062506,0.369820872903802
-0.460799182091741,0.0603212921489855,0.026074506691657
0.0259786953144248,0.0199682421118703,0.241084786597639
0.295382952262739,-0.0673149060803683,0.46025892032776
0.313081889006341,-0.486314018089127,0.0207642144523561
0.0226199010348605,0.013007266269772,0.146995899500325
-0.157206118840578,-0.0969943170643049,0.250425243633799
0.314675669740061,0.00336323629778277,0.304874467547052
0.0729758376719914,0.376102142821732,0.132124524796382
-0.163378004745031,-0.0295709889661913,0.211549304774962
0.151074345125506,-0.218741441586841,0.183281808160245
-0.0243714625256602,-0.22902563456948,0.471252661198378
0.444237136360125,-0.391594916244593,0.0618617825675756
0.00124687292077115,0.0777278084299246,0.0350163396215066
0.0280345338608892,0.0339162788369086,0.482158518978395
0.545998910883947,-0.262674506108333,0.221255054115318
0.208582211371677,-0.183842872758453,0.185136190149933
-0.0138133203934877,-0.232238559307845,0.0851217900635675
-0.0179182354995671,0.0868807235914444,0.027095214696601
0.0264545273152946,0.0214355367850524,0.328914034646004
-0.16571382439491,0.378651491325078,0.289080958347768
0.201681768613876,0.30214143249925,0.493550881976262
0.612085254175824,-0.100087245703938,0.30189620074816
0.099911569803857,0.365981250370847,0.0324749593855813
0.0279545619110588,0.0297310668552051,0.0810545409331098
-0.0457953394610735,0.0909805482874608,0.237698960234411
0.284539843366916,-0.090882109549456,0.00096641737036407
0.00121407767877546,2.94941901715118e-05,0.220729571534321
0.205646537477732,-0.186138334693969,0.130464868620038
-0.162403051346877,-0.0224469186264267,0.469206872745417
0.421685992510792,-0.412111521377768,0.357916641863994
-0.408948205582259,0.187231415127953,0.0815427391789854
-0.0471907056628384,0.0909563741079906,0.238094009226188
0.285902515407141,-0.0881989168802063,0.345128361484967
-0.31711062733712,0.295867344417082,0.230447589769028
0.2553220463494,-0.136647104457763,0.47757336916402
0.507304019126825,-0.320634254372522,0.356270061223768
-0.399007975865989,0.203051377201702,0.198573966627009
0.0685573217314452,-0.23993293320136,0.0588603060459718
0.00675664745066729,0.0736567925451966,0.120058136526495
-0.149707321457756,0.0186902408970608,0.431815283256583
-0.0772641526281885,-0.537106218672066,0.217988200834952
0.189955352106215,-0.197372068407825,0.248934025992639
0.312707466516397,-0.00837970341901294,0.345963836065494
-0.324035337801317,0.289843945948656,0.380156640894711
-0.4737125824413,-0.0617394499438338,0.0777006113203242
-0.0364014915929769,0.0906023601228493,0.42472854652442
-0.168390744736327,-0.506470016699615,0.473408909514546
0.466922774282884,-0.368636565620858,0.294209595187567
0.164030767973683,0.331334955310262,0.251125407638028
0.315447270577424,0.00892467331873309,0.0948899588547647
-0.0866977688487873,0.0818670168718658,0.000918429112061858
0.00115382460858492,2.66380506194326e-05,0.438789031119086
0.017860471348227,-0.551109221525928,0.0670556689146906
-0.00962693565879227,0.0837129109002654,0.0113706120755523
0.0137092325050122,0.00402800470159337,0.469568353029899
0.425740308846847,-0.40857808286682,0.146474361419678
-0.157901721905251,-0.0945886428031396,0.0821632872102782
-0.0489733483132255,0.0908958542595214,0.199551277910359
0.0747957201238486,-0.239349010800133,0.229787706048228
0.252296266428976,-0.140459196308701,0.217015424277633
0.184247710780267,-0.201055516381479,0.258504913188517
0.317453969321742,0.068909043127875,0.42312287632376
-0.187973323675401,-0.497376679542073,0.0275821432005614
0.0266608930406339,0.0221486774753347,0.277088530594483
0.27057337845242,0.219164526515992,0.344137618783861
-0.308757081475405,0.302799159436731,0.329028776846826
-0.166863273937845,0.378303960234826,0.331671362626366
-0.193140989934649,0.369338463988763,0.236117101274431
0.278834761595425,-0.101440016691931,0.484764083055779
0.565054690028448,-0.227605684580535,0.201098531368189
0.0846959790616704,-0.23809211964296,0.424776051891968
-0.167804696643574,-0.506727374628859,0.378322453703731
-0.473757532600295,-0.0396520792235322,0.266300609684549
0.306951063565967,0.133293384424183,0.437074830406345
-0.00586893709381052,-0.549213073426898,0.233557557803579
0.268791394809345,-0.117863157403536,0.00406422768719494
0.0050806386482077,0.000520775217748094,0.36388350231573
-0.439538583001276,0.126100060115486,0.358294739387929
-0.411142771734511,0.183530612096319,0.0937131855171174
-0.0831942602544032,0.0833483536640032,0.323033638414927
-0.10621623888694,0.391793543707581,0.270989639917389
0.294241345797407,0.171425033677375,0.167660379898734
-0.10075482050074,-0.185035141576752,0.318954361602664
-0.0647329233361181,0.395547976718069,0.414600531919859
-0.283569344332547,-0.437071986764591,0.354487599222921
-0.387565590884851,0.21961223416377,0.174275175435469
-0.0714577195126549,-0.207014677121178,0.0641639374662191
-0.00337094089325463,0.0805602863428473,0.19403924443759
0.039894223064044,-0.240551216295493,0.464088774169795
0.361352465548768,-0.457751370360585,0.402195385657251
-0.391882868292468,-0.319171979436776,0.379348403541371
-0.473859291654889,-0.0519939683980013,0.478624944458716
0.516735208913777,-0.307792562708434,0.496956939343363
0.622668982587198,-0.0477150766724587,0.303220497327857
0.0880620613641133,0.370722427463861,0.0146885827416554
0.0172146726564369,0.00666039314746794,0.168222678941675
-0.0984590162381952,-0.187065779787778,0.138829043367878
-0.164026193335676,-0.0594214132374201,0.0585987750673667
0.00720847141875569,0.0732837193014386,0.0216091295005754
0.0232475910719133,0.014033334043712,0.185154892853461
-0.0137055395003075,-0.232268488306182,0.168439154396765
-0.0975651992494803,-0.18784009604639,0.0868262767326087
